RowOrder,DocNo,DocDate,Rff,RefNo,Status,TaxType,IsNotify,RcvDate,CompleteDate,PayType,ApID,ApName,Credit,DueDate,TotalAmt,DiscountText,DiscountAmt,BefoeTaxAmt,TaxAmt,TaxRate,NetAmt,RemainAmt,Description,CreateBy,CreateDate,CancelBy,CancelDate,AddID,AddDate,EditID,EditDate
2715,PO5518817,2019-09-21 17:05:34.000,NULL,,5,1,0,2019-09-21 00:00:00.000,2019-09-23 17:17:02.000,2,S-1,เอส.พี.ไลน์ โปรดักส์ แอนด์ เซอร์วิส,30,NULL,59200,,0,59200,0,0,59200,59200,stock,PUR,2019-09-21 17:05:34.000,NULL,NULL,sysinsert,2020-09-07 17:05:34.420,sysupdate,2020-09-07 17:05:34.450
2710,PO5518812,2019-09-20 17:05:34.000,NULL,,5,1,0,2019-09-20 00:00:00.000,2019-09-20 17:17:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,271925,,0,271925,0,0,271925,271925,สต็อค,PUR,2019-09-20 17:05:34.000,NULL,NULL,sysinsert,2020-09-07 17:05:34.043,sysupdate,2020-09-07 17:05:34.153
2711,PO5518813,2019-09-20 17:05:34.000,NULL,,5,1,0,2019-09-20 00:00:00.000,2019-09-20 17:17:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,13485,,0,13485,0,0,13485,13485,5622346,PUR,2019-09-20 17:05:34.000,NULL,NULL,sysinsert,2020-09-07 17:05:34.183,sysupdate,2020-09-07 17:05:34.213
2712,PO5518814,2019-09-20 17:05:34.000,NULL,,5,1,0,2019-09-20 00:00:00.000,2019-09-20 17:17:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,34800,,0,34800,0,0,34800,34800,สต็อค,PUR,2019-09-20 17:05:34.000,NULL,NULL,sysinsert,2020-09-07 17:05:34.243,sysupdate,2020-09-07 17:05:34.273
2707,PO5518809,2019-09-20 17:05:33.000,NULL,,5,1,0,2019-09-20 00:00:00.000,2019-09-20 17:17:02.000,2,K14,เค.ที.เอ็ม  สตีล จำกัด,30,NULL,34950,,0,34950,0,0,34950,34950,5622333,PUR,2019-09-20 17:05:33.000,NULL,NULL,sysinsert,2020-09-07 17:05:33.673,sysupdate,2020-09-07 17:05:33.813
2708,PO5518810,2019-09-20 17:05:33.000,NULL,,5,1,0,2019-09-20 00:00:00.000,2019-09-20 17:17:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,30026.8,,0,30026.8,0,0,30026.8,30026.8,5622340/5622342,PUR,2019-09-20 17:05:33.000,NULL,NULL,sysinsert,2020-09-07 17:05:33.843,sysupdate,2020-09-07 17:05:33.900
2709,PO5518811,2019-09-20 17:05:33.000,NULL,,5,1,0,2019-09-20 00:00:00.000,2019-09-24 17:17:02.000,2,K22,คลังไวร์เมชขอนแก่น จำกัด (สำนักงานใหญ่),30,NULL,116510,,0,116510,0,0,116510,116510,5622347/สต็อก,PUR,2019-09-20 17:05:33.000,NULL,NULL,sysinsert,2020-09-07 17:05:33.930,sysupdate,2020-09-07 17:05:34.013
2703,PO5518805,2019-09-19 17:05:33.000,NULL,,5,1,0,2019-09-19 00:00:00.000,2019-10-02 17:17:02.000,2,T24,ที.เอส.บี.วัสดุภัณฑ์จำกัด,60,NULL,340566,,0,340566,0,0,340566,340566,"สต็อค(มัดจำดบ.20,000.-)",PUR,2019-09-19 17:05:33.000,NULL,NULL,sysinsert,2020-09-07 17:05:33.277,sysupdate,2020-09-07 17:05:33.497
2704,PO5518806,2019-09-19 17:05:33.000,NULL,,5,1,0,2019-09-19 00:00:00.000,2019-09-19 17:17:02.000,2,S13A,สามชัย สตีล อินดัสทรี จำกัด (มหาชน),90,NULL,22500,,0,22500,0,0,22500,22500,ตัดแผ่นดำ,PUR,2019-09-19 17:05:33.000,NULL,NULL,sysinsert,2020-09-07 17:05:33.527,sysupdate,2020-09-07 17:05:33.557
2705,PO5518807,2019-09-19 17:05:33.000,NULL,,5,1,1,2019-09-19 00:00:00.000,2019-09-20 00:00:00.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,0,,0,0,0,0,0,0,,PUR,2019-09-19 17:05:33.000,NULL,NULL,sysinsert,2020-09-07 17:05:33.587,sysupdate,2020-09-07 17:05:33.587
2706,PO5518808,2019-09-19 17:05:33.000,NULL,,5,1,0,2019-09-19 00:00:00.000,2019-09-21 17:17:02.000,2,T24,ที.เอส.บี.วัสดุภัณฑ์จำกัด,60,NULL,18480,,0,18480,0,0,18480,18480,5622331,PUR,2019-09-19 17:05:33.000,NULL,NULL,sysinsert,2020-09-07 17:05:33.617,sysupdate,2020-09-07 17:05:33.647
2702,PO5518804,2019-09-18 17:05:33.000,NULL,,5,1,0,2019-09-18 00:00:00.000,2019-09-19 17:17:01.000,2,C25,ซีไอเอ คอร์เปอเรชั่น จำกัด,45,NULL,344649,,0,344649,0,0,344649,344649,stock,PUR,2019-09-18 17:05:33.000,NULL,NULL,sysinsert,2020-09-07 17:05:33.167,sysupdate,2020-09-07 17:05:33.250
2700,PO5518802,2019-09-18 17:05:32.000,NULL,,5,1,0,2019-09-18 00:00:00.000,2019-09-19 17:17:01.000,2,T24,ที.เอส.บี.วัสดุภัณฑ์จำกัด,60,NULL,339528,,0,339528,0,0,339528,339528,"สต็อค(มัดจำดบ. 32,000.-)",PUR,2019-09-18 17:05:32.000,NULL,NULL,sysinsert,2020-09-07 17:05:32.940,sysupdate,2020-09-07 17:05:32.970
2701,PO5518803,2019-09-18 17:05:32.000,NULL,,5,1,0,2019-09-18 00:00:00.000,2019-09-19 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,233544,,0,233544,0,0,233544,233544,5622270/5622282,PUR,2019-09-18 17:05:32.000,NULL,NULL,sysinsert,2020-09-07 17:05:32.997,sysupdate,2020-09-07 17:05:33.137
2690,PO5518792,2019-09-17 17:05:32.000,NULL,,5,1,0,2019-09-17 00:00:00.000,2019-09-18 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,215600,,0,215600,0,0,215600,215600,สต็อค,PUR,2019-09-17 17:05:32.000,NULL,NULL,sysinsert,2020-09-07 17:05:32.147,sysupdate,2020-09-07 17:05:32.203
2691,PO5518793,2019-09-17 17:05:32.000,NULL,,5,1,0,2019-09-17 00:00:00.000,2019-09-18 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,52450,,0,52450,0,0,52450,52450,สต็อค,PUR,2019-09-17 17:05:32.000,NULL,NULL,sysinsert,2020-09-07 17:05:32.230,sysupdate,2020-09-07 17:05:32.313
2692,PO5518794,2019-09-17 17:05:32.000,NULL,,5,1,0,2019-09-17 00:00:00.000,2019-09-17 17:17:01.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,17942.83,,0,17942.83,0,0,17942.83,17942.83,5622223,PUR,2019-09-17 17:05:32.000,NULL,NULL,sysinsert,2020-09-07 17:05:32.343,sysupdate,2020-09-07 17:05:32.373
2693,PO5518795,2019-09-17 17:05:32.000,NULL,,5,1,0,2019-09-17 00:00:00.000,2019-09-17 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,9300,,0,9300,0,0,9300,9300,5622221,PUR,2019-09-17 17:05:32.000,NULL,NULL,sysinsert,2020-09-07 17:05:32.403,sysupdate,2020-09-07 17:05:32.430
2694,PO5518796,2019-09-17 17:05:32.000,NULL,,5,1,0,2019-09-17 00:00:00.000,2019-09-19 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,28208.16,,0,28208.16,0,0,28208.16,28208.16,5622222,PUR,2019-09-17 17:05:32.000,NULL,NULL,sysinsert,2020-09-07 17:05:32.460,sysupdate,2020-09-07 17:05:32.487
2695,PO5518797,2019-09-17 17:05:32.000,NULL,,5,1,1,2019-09-17 00:00:00.000,2019-09-17 00:00:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,1262.6,,0,1262.6,0,0,1262.6,1262.6,5622228,PUR,2019-09-17 17:05:32.000,NULL,NULL,sysinsert,2020-09-07 17:05:32.517,sysupdate,2020-09-07 17:05:32.547
2696,PO5518798,2019-09-17 17:05:32.000,NULL,,5,1,0,2019-09-17 00:00:00.000,2019-09-18 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,28230,,0,28230,0,0,28230,28230,5622232,PUR,2019-09-17 17:05:32.000,NULL,NULL,sysinsert,2020-09-07 17:05:32.573,sysupdate,2020-09-07 17:05:32.603
2697,PO5518799,2019-09-17 17:05:32.000,NULL,,5,1,0,2019-09-17 00:00:00.000,2019-09-18 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,2110,,0,2110,0,0,2110,2110,5622246,PUR,2019-09-17 17:05:32.000,NULL,NULL,sysinsert,2020-09-07 17:05:32.630,sysupdate,2020-09-07 17:05:32.660
2698,PO5518800,2019-09-17 17:05:32.000,NULL,,5,1,0,2019-09-17 00:00:00.000,2019-09-20 17:17:01.000,2,N08,เอส.เอ็น.บี.เมทอล จำกัด,60,NULL,127224,,0,127224,0,0,127224,127224,5622248,PUR,2019-09-17 17:05:32.000,NULL,NULL,sysinsert,2020-09-07 17:05:32.690,sysupdate,2020-09-07 17:05:32.747
2699,PO5518801,2019-09-17 17:05:32.000,NULL,,5,1,0,2019-09-17 00:00:00.000,2019-09-20 17:17:01.000,2,N10,นัท สตีล จำกัด,30,NULL,244200,,0,244200,0,0,244200,244200,สต็อก,PUR,2019-09-17 17:05:32.000,NULL,NULL,sysinsert,2020-09-07 17:05:32.773,sysupdate,2020-09-07 17:05:32.910
2683,PO5518785,2019-09-16 17:05:31.000,NULL,,5,1,0,2019-09-16 00:00:00.000,2019-09-17 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,290,,0,290,0,0,290,290,เบิกใช้ต่อเติมเหล็กฟ้าใส,PUR,2019-09-16 17:05:31.000,NULL,NULL,sysinsert,2020-09-07 17:05:31.530,sysupdate,2020-09-07 17:05:31.560
2684,PO5518786,2019-09-16 17:05:31.000,NULL,,5,1,1,2019-09-16 00:00:00.000,2019-09-16 00:00:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,36362.88,,0,36362.88,0,0,36362.88,36362.88,5622200,PUR,2019-09-16 17:05:31.000,NULL,NULL,sysinsert,2020-09-07 17:05:31.587,sysupdate,2020-09-07 17:05:31.617
2685,PO5518787,2019-09-16 17:05:31.000,NULL,,5,1,0,2019-09-16 00:00:00.000,2019-09-18 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,19760,,0,19760,0,0,19760,19760,5622199,PUR,2019-09-16 17:05:31.000,NULL,NULL,sysinsert,2020-09-07 17:05:31.647,sysupdate,2020-09-07 17:05:31.673
2686,PO5518788,2019-09-16 17:05:31.000,NULL,,5,1,0,2019-09-16 00:00:00.000,2019-09-17 17:17:01.000,2,N08,เอส.เอ็น.บี.เมทอล จำกัด,60,NULL,312228,,0,312228,0,0,312228,312228,stock,PUR,2019-09-16 17:05:31.000,NULL,NULL,sysinsert,2020-09-07 17:05:31.703,sysupdate,2020-09-07 17:05:31.730
2687,PO5518789,2019-09-16 17:05:31.000,NULL,,5,1,1,2019-09-16 00:00:00.000,2019-09-17 00:00:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,3584.5,,0,3584.5,0,0,3584.5,3584.5,5622214,PUR,2019-09-16 17:05:31.000,NULL,NULL,sysinsert,2020-09-07 17:05:31.760,sysupdate,2020-09-07 17:05:31.787
2688,PO5518790,2019-09-16 17:05:31.000,NULL,,5,1,0,2019-09-16 00:00:00.000,2019-09-19 17:17:01.000,2,K31,กรินทร์ สตีล จำกัด,45,NULL,388831.78,,0,388831.78,0,0,388831.78,388831.78,stock,PUR,2019-09-16 17:05:31.000,NULL,NULL,sysinsert,2020-09-07 17:05:31.817,sysupdate,2020-09-07 17:05:31.953
2689,PO5518791,2019-09-16 17:05:31.000,NULL,,5,1,0,2019-09-16 00:00:00.000,2019-09-17 17:17:01.000,2,C25,ซีไอเอ คอร์เปอเรชั่น จำกัด,45,NULL,351554.08,,0,351554.08,0,0,351554.08,351554.08,stock,PUR,2019-09-16 17:05:31.000,NULL,NULL,sysinsert,2020-09-07 17:05:31.983,sysupdate,2020-09-07 17:05:32.117
2680,PO5518782,2019-09-14 17:05:31.000,NULL,,5,1,0,2019-09-14 00:00:00.000,2019-09-18 17:17:01.000,2,L10,ลานนา ไม้อัดไทย จำกัด,60,NULL,109450,,0,109450,0,0,109450,109450,สต็อก,PUR,2019-09-14 17:05:31.000,NULL,NULL,sysinsert,2020-09-07 17:05:31.253,sysupdate,2020-09-07 17:05:31.337
2681,PO5518783,2019-09-14 17:05:31.000,NULL,,5,1,0,2019-09-14 00:00:00.000,2019-09-17 17:17:01.000,2,K22,คลังไวร์เมชขอนแก่น จำกัด (สำนักงานใหญ่),30,NULL,140820,,0,140820,0,0,140820,140820,สต็อก,PUR,2019-09-14 17:05:31.000,NULL,NULL,sysinsert,2020-09-07 17:05:31.363,sysupdate,2020-09-07 17:05:31.447
2682,PO5518784,2019-09-14 17:05:31.000,NULL,,5,1,0,2019-09-14 00:00:00.000,2019-09-16 17:17:01.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,14560.56,,0,14560.56,0,0,14560.56,14560.56,5622150,PUR,2019-09-14 17:05:31.000,NULL,NULL,sysinsert,2020-09-07 17:05:31.473,sysupdate,2020-09-07 17:05:31.503
2677,PO5518779,2019-09-13 17:05:31.000,NULL,,5,1,1,2019-09-13 00:00:00.000,2019-09-14 00:00:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,21348.64,,0,21348.64,0,0,21348.64,21348.64,5622099,PUR,2019-09-13 17:05:31.000,NULL,NULL,sysinsert,2020-09-07 17:05:31.003,sysupdate,2020-09-07 17:05:31.033
2678,PO5518780,2019-09-13 17:05:31.000,NULL,,5,1,0,2019-09-13 00:00:00.000,2019-09-14 17:17:01.000,2,S09,สินกิจไพบูลย์โลหะการ จำกัด,60,NULL,309383.5,,0,309383.5,0,0,309383.5,309383.5,stock/5622099,PUR,2019-09-13 17:05:31.000,NULL,NULL,sysinsert,2020-09-07 17:05:31.060,sysupdate,2020-09-07 17:05:31.167
2679,PO5518781,2019-09-13 17:05:31.000,NULL,,5,1,0,2019-09-13 00:00:00.000,2019-09-14 17:17:01.000,2,K02,กิจสยามสตีลบาร์ส จำกัด,30,NULL,955,,0,955,0,0,955,955,5622099,PUR,2019-09-13 17:05:31.000,NULL,NULL,sysinsert,2020-09-07 17:05:31.197,sysupdate,2020-09-07 17:05:31.223
2674,PO5518776,2019-09-13 17:05:30.000,NULL,,5,1,1,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,23351.68,,0,23351.68,0,0,23351.68,23351.68,5622087,PUR,2019-09-13 17:05:30.000,NULL,NULL,sysinsert,2020-09-07 17:05:30.833,sysupdate,2020-09-07 17:05:30.860
2675,PO5518777,2019-09-13 17:05:30.000,NULL,,5,1,1,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,10400.4,,0,10400.4,0,0,10400.4,10400.4,สต็อค,PUR,2019-09-13 17:05:30.000,NULL,NULL,sysinsert,2020-09-07 17:05:30.890,sysupdate,2020-09-07 17:05:30.917
2676,PO5518778,2019-09-13 17:05:30.000,NULL,,5,0,0,2019-09-13 00:00:00.000,2019-10-22 17:17:01.000,1,S13,สามชัย สตีล อินดัสทรี จำกัด (มหาชน),0,NULL,370000,,0,370000,0,0,370000,370000,,PUR,2019-09-13 17:05:30.000,NULL,NULL,sysinsert,2020-09-07 17:05:30.947,sysupdate,2020-09-07 17:05:30.977
2666,PO5518768,2019-09-12 17:05:30.000,NULL,,5,1,0,2019-09-12 00:00:00.000,2019-09-12 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,9792,,0,9792,0,0,9792,9792,5622057,PUR,2019-09-12 17:05:30.000,NULL,NULL,sysinsert,2020-09-07 17:05:30.090,sysupdate,2020-09-07 17:05:30.117
2667,PO5518769,2019-09-12 17:05:30.000,NULL,,5,1,0,2019-09-12 00:00:00.000,2019-09-14 17:17:01.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,39033.6,,0,39033.6,0,0,39033.6,39033.6,5622051,PUR,2019-09-12 17:05:30.000,NULL,NULL,sysinsert,2020-09-07 17:05:30.147,sysupdate,2020-09-07 17:05:30.177
2668,PO5518770,2019-09-12 17:05:30.000,NULL,,5,1,0,2019-09-12 00:00:00.000,2019-09-18 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,124000,,0,124000,0,0,124000,124000,สต็อค,PUR,2019-09-12 17:05:30.000,NULL,NULL,sysinsert,2020-09-07 17:05:30.203,sysupdate,2020-09-07 17:05:30.257
2669,PO5518771,2019-09-12 17:05:30.000,NULL,,5,1,0,2019-09-12 00:00:00.000,2019-09-18 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,160488,,0,160488,0,0,160488,160488,สต็อค,PUR,2019-09-12 17:05:30.000,NULL,NULL,sysinsert,2020-09-07 17:05:30.287,sysupdate,2020-09-07 17:05:30.420
2670,PO5518772,2019-09-12 17:05:30.000,NULL,,5,1,1,2019-09-12 00:00:00.000,2019-09-17 00:00:00.000,2,K31,กรินทร์ สตีล จำกัด,30,NULL,91114.75,,0,91114.75,0,0,91114.75,91114.75,stock,PUR,2019-09-12 17:05:30.000,NULL,NULL,sysinsert,2020-09-07 17:05:30.450,sysupdate,2020-09-07 17:05:30.503
2671,PO5518773,2019-09-12 17:05:30.000,NULL,,5,1,0,2019-09-12 00:00:00.000,2019-09-17 17:17:01.000,2,K31,กรินทร์ สตีล จำกัด,30,NULL,574510.8,,0,574510.8,0,0,574510.8,574510.8,stock,PUR,2019-09-12 17:05:30.000,NULL,NULL,sysinsert,2020-09-07 17:05:30.533,sysupdate,2020-09-07 17:05:30.690
2672,PO5518774,2019-09-12 17:05:30.000,NULL,,5,1,0,2019-09-12 00:00:00.000,2019-09-13 17:17:01.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,30923,,0,30923,0,0,30923,30923,5622087,PUR,2019-09-12 17:05:30.000,NULL,NULL,sysinsert,2020-09-07 17:05:30.720,sysupdate,2020-09-07 17:05:30.750
2673,PO5518775,2019-09-12 17:05:30.000,NULL,,5,1,0,2019-09-12 00:00:00.000,2019-09-13 17:17:01.000,2,K02,กิจสยามสตีลบาร์ส จำกัด,30,NULL,13600,,0,13600,0,0,13600,13600,5622087,PUR,2019-09-12 17:05:30.000,NULL,NULL,sysinsert,2020-09-07 17:05:30.777,sysupdate,2020-09-07 17:05:30.807
2664,PO5518766,2019-09-11 17:05:29.000,NULL,,5,1,0,2019-09-11 00:00:00.000,2019-09-12 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,41224,,0,41224,0,0,41224,41224,5622014,PUR,2019-09-11 17:05:29.000,NULL,NULL,sysinsert,2020-09-07 17:05:29.870,sysupdate,2020-09-07 17:05:29.950
2665,PO5518767,2019-09-11 17:05:29.000,NULL,,5,1,0,2019-09-11 00:00:00.000,2019-09-14 17:17:01.000,2,C16,ซีซีเอส ไม้อัดไทย จำกัด,60,NULL,240100,,0,240100,0,0,240100,240100,สต็อก,PUR,2019-09-11 17:05:29.000,NULL,NULL,sysinsert,2020-09-07 17:05:29.980,sysupdate,2020-09-07 17:05:30.060
2660,PO5518762,2019-09-10 17:05:29.000,NULL,,5,1,0,2019-09-10 00:00:00.000,2019-09-18 17:17:00.000,2,V07,ไวร์เมช ราชสีมา จำกัด,30,NULL,188250,,0,188250,0,0,188250,188250,สต็อก,PUR,2019-09-10 17:05:29.000,NULL,NULL,sysinsert,2020-09-07 17:05:29.513,sysupdate,2020-09-07 17:05:29.647
2661,PO5518763,2019-09-10 17:05:29.000,NULL,,5,1,0,2019-09-10 00:00:00.000,2019-09-11 17:17:00.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,2030,,0,2030,0,0,2030,2030,ใช้งานภายในออฟฟิศ,PUR,2019-09-10 17:05:29.000,NULL,NULL,sysinsert,2020-09-07 17:05:29.677,sysupdate,2020-09-07 17:05:29.703
2662,PO5518764,2019-09-10 17:05:29.000,NULL,,5,1,0,2019-09-10 00:00:00.000,2019-09-12 17:17:00.000,2,K02,กิจสยามสตีลบาร์ส จำกัด,30,NULL,8150,,0,8150,0,0,8150,8150,5622004,PUR,2019-09-10 17:05:29.000,NULL,NULL,sysinsert,2020-09-07 17:05:29.730,sysupdate,2020-09-07 17:05:29.760
2663,PO5518765,2019-09-10 17:05:29.000,NULL,,5,1,0,2019-09-10 00:00:00.000,2019-09-11 17:17:01.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,8276,,0,8276,0,0,8276,8276,5621996,PUR,2019-09-10 17:05:29.000,NULL,NULL,sysinsert,2020-09-07 17:05:29.787,sysupdate,2020-09-07 17:05:29.840
2658,PO5518760,2019-09-09 17:05:29.000,NULL,,5,1,0,2019-09-09 00:00:00.000,2019-09-09 17:17:00.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,5078,,0,5078,0,0,5078,5078,5621918,PUR,2019-09-09 17:05:29.000,NULL,NULL,sysinsert,2020-09-07 17:05:29.403,sysupdate,2020-09-07 17:05:29.430
2659,PO5518761,2019-09-09 17:05:29.000,NULL,,5,1,0,2019-09-09 00:00:00.000,2019-09-17 17:17:00.000,2,B05,บางกอกสตีลไวร์ จำกัด,60,NULL,328500.17,,0,328500.17,0,0,328500.17,328500.17,stock,PUR,2019-09-09 17:05:29.000,NULL,NULL,sysinsert,2020-09-07 17:05:29.457,sysupdate,2020-09-07 17:05:29.483
2657,PO5518759,2019-09-07 17:05:29.000,NULL,,5,1,0,2019-09-07 00:00:00.000,2019-09-09 17:17:00.000,2,K22,คลังไวร์เมชขอนแก่น จำกัด (สำนักงานใหญ่),30,NULL,141934,,0,141934,0,0,141934,141934,สต็อก,HDACC,2019-09-07 17:05:29.000,NULL,NULL,sysinsert,2020-09-07 17:05:29.240,sysupdate,2020-09-07 17:05:29.373
2654,PO5518756,2019-09-06 17:05:29.000,NULL,,5,1,0,2019-09-06 00:00:00.000,2019-09-06 17:17:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,41302,,0,41302,0,0,41302,41302,5621848,PUR,2019-09-06 17:05:29.000,NULL,NULL,sysinsert,2020-09-07 17:05:29.047,sysupdate,2020-09-07 17:05:29.073
2655,PO5518757,2019-09-06 17:05:29.000,NULL,,5,1,0,2019-09-06 00:00:00.000,2019-09-07 17:17:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,14907.24,,0,14907.24,0,0,14907.24,14907.24,stock,PUR,2019-09-06 17:05:29.000,NULL,NULL,sysinsert,2020-09-07 17:05:29.100,sysupdate,2020-09-07 17:05:29.127
2656,PO5518758,2019-09-06 17:05:29.000,NULL,,5,1,0,2019-09-06 00:00:00.000,2019-09-07 17:17:00.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,354720,,0,354720,0,0,354720,354720,สต็อค,PUR,2019-09-06 17:05:29.000,NULL,NULL,sysinsert,2020-09-07 17:05:29.157,sysupdate,2020-09-07 17:05:29.210
2651,PO5518753,2019-09-05 17:05:28.000,NULL,,5,1,0,2019-09-05 00:00:00.000,2019-09-06 17:17:00.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,13902,,0,13902,0,0,13902,13902,5621806,PUR,2019-09-05 17:05:28.000,NULL,NULL,sysinsert,2020-09-07 17:05:28.877,sysupdate,2020-09-07 17:05:28.903
2652,PO5518754,2019-09-05 17:05:28.000,NULL,,5,1,1,2019-09-05 00:00:00.000,2019-10-23 00:00:00.000,2,L06,เหล็กลีลา,60,NULL,769500,,0,769500,0,0,769500,769500,stock,HDACC,2019-09-05 17:05:28.000,NULL,NULL,sysinsert,2020-09-07 17:05:28.933,sysupdate,2020-09-07 17:05:28.960
2653,PO5518755,2019-09-05 17:05:28.000,NULL,,5,1,1,2019-09-05 00:00:00.000,2019-09-06 00:00:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,1332.15,,0,1332.15,0,0,1332.15,1332.15,5621835,PUR,2019-09-05 17:05:28.000,NULL,NULL,sysinsert,2020-09-07 17:05:28.990,sysupdate,2020-09-07 17:05:29.017
2647,PO5518749,2019-09-04 17:05:28.000,NULL,,5,1,0,2019-09-04 00:00:00.000,2019-09-06 17:17:00.000,2,B14,บอร์นไพพ์,15,NULL,310687.5,4%,12427.5,298260,0,0,298260,298260,สต็อก,PUR,2019-09-04 17:05:28.000,NULL,NULL,sysinsert,2020-09-07 17:05:28.420,sysupdate,2020-09-07 17:05:28.657
2648,PO5518750,2019-09-04 17:05:28.000,NULL,,5,1,0,2019-09-04 00:00:00.000,2019-09-04 17:17:00.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,3667,,0,3667,0,0,3667,3667,5621775,PUR,2019-09-04 17:05:28.000,NULL,NULL,sysinsert,2020-09-07 17:05:28.683,sysupdate,2020-09-07 17:05:28.737
2649,PO5518751,2019-09-04 17:05:28.000,NULL,,5,1,0,2019-09-04 00:00:00.000,2019-09-04 17:17:00.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,702,,0,702,0,0,702,702,5621777,PUR,2019-09-04 17:05:28.000,NULL,NULL,sysinsert,2020-09-07 17:05:28.767,sysupdate,2020-09-07 17:05:28.793
2650,PO5518752,2019-09-04 17:05:28.000,NULL,,5,1,0,2019-09-04 00:00:00.000,2019-09-05 17:17:00.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,26697,,0,26697,0,0,26697,26697,งานช่างโจ๊ก(คุณเติ้ล),PUR,2019-09-04 17:05:28.000,NULL,NULL,sysinsert,2020-09-07 17:05:28.823,sysupdate,2020-09-07 17:05:28.850
2645,PO5518747,2019-09-03 17:05:28.000,NULL,,5,1,0,2019-09-03 00:00:00.000,2019-09-04 17:17:00.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,3796.37,,0,3796.37,0,0,3796.37,3796.37,5621751,PUR,2019-09-03 17:05:28.000,NULL,NULL,sysinsert,2020-09-07 17:05:28.077,sysupdate,2020-09-07 17:05:28.157
2646,PO5518748,2019-09-03 17:05:28.000,NULL,,5,1,0,2019-09-03 00:00:00.000,2019-09-06 17:17:00.000,2,T24,ที.เอส.บี.วัสดุภัณฑ์จำกัด,60,NULL,369448,,0,369448,0,0,369448,369448,"สต็อค(มัดจำ ดบ.21,000.-)",PUR,2019-09-03 17:05:28.000,NULL,NULL,sysinsert,2020-09-07 17:05:28.183,sysupdate,2020-09-07 17:05:28.393
2641,PO5518743,2019-09-03 17:05:27.000,NULL,,5,0,0,2019-09-03 00:00:00.000,2019-09-05 17:17:00.000,2,S22,เสรีค้าวัสดุ,15,NULL,1590,,0,1590,0,0,1590,1590,เบิกใช้ทำที่วางคอมแอร์,PUR,2019-09-03 17:05:27.000,NULL,NULL,sysinsert,2020-09-07 17:05:27.547,sysupdate,2020-09-07 17:05:27.627
